,measure,Date_day,value,site_id,latitude,longitude
8785,Ambient Air Temperature,2021-05-18,13.833333333333334,1001,-37.800793,144.966492
8786,Relative Humidity,2021-05-18,59.348333333333336,1001,-37.800793,144.966492
8787,Particulate Air Pollution (2.5 µm),2021-05-18,7.095833333333334,1001,-37.800793,144.966492
8788,Particulate Air Pollution (10 µm),2021-05-18,27.46666666666667,1001,-37.800793,144.966492
8789,Ambient Air Temperature,2021-05-19,13.673333333333334,1005,-37.800629,144.965052
8790,Particulate Air Pollution (10 µm),2021-05-19,23.15833333333333,1005,-37.800629,144.965052
8791,Relative Humidity,2021-05-19,61.02708333333334,1005,-37.800629,144.965052
8792,Particulate Air Pollution (2.5 µm),2021-05-19,5.933333333333334,1005,-37.800629,144.965052
8793,Particulate Air Pollution (2.5 µm),2021-05-19,7.633333333333333,1001,-37.800793,144.966492
8794,Particulate Air Pollution (10 µm),2021-05-19,25.34583333333333,1001,-37.800793,144.966492
8795,Ambient Air Temperature,2021-05-19,14.800416666666665,1001,-37.800793,144.966492
8796,Relative Humidity,2021-05-19,54.662083333333335,1001,-37.800793,144.966492
8797,Particulate Air Pollution (2.5 µm),2021-05-20,7.970833333333332,1001,-37.800793,144.966492
8798,Particulate Air Pollution (10 µm),2021-05-20,31.108333333333334,1001,-37.800793,144.966492
8799,Ambient Air Temperature,2021-05-20,14.134583333333333,1001,-37.800793,144.966492
8800,Relative Humidity,2021-05-20,57.788333333333334,1001,-37.800793,144.966492
8801,Relative Humidity,2021-05-20,62.67083333333333,1005,-37.800629,144.965052
8802,Particulate Air Pollution (2.5 µm),2021-05-20,6.229166666666667,1005,-37.800629,144.965052
8803,Particulate Air Pollution (10 µm),2021-05-20,30.78333333333333,1005,-37.800629,144.965052
8804,Ambient Air Temperature,2021-05-20,13.534166666666666,1005,-37.800629,144.965052
8805,Relative Humidity,2021-05-21,69.94375000000001,1005,-37.800629,144.965052
8806,Ambient Air Temperature,2021-05-21,10.99875,1005,-37.800629,144.965052
8807,Particulate Air Pollution (10 µm),2021-05-21,40.104166666666664,1005,-37.800629,144.965052
8808,Particulate Air Pollution (2.5 µm),2021-05-21,10.450000000000001,1005,-37.800629,144.965052
8809,Particulate Air Pollution (10 µm),2021-05-21,36.68333333333333,1001,-37.800793,144.966492
8810,Ambient Air Temperature,2021-05-21,13.166666666666666,1001,-37.800793,144.966492
8811,Relative Humidity,2021-05-21,59.24333333333333,1001,-37.800793,144.966492
8812,Particulate Air Pollution (2.5 µm),2021-05-21,10.879166666666668,1001,-37.800793,144.966492
8813,Particulate Air Pollution (2.5 µm),2021-05-22,9.333333333333334,1005,-37.800629,144.965052
8814,Particulate Air Pollution (10 µm),2021-05-22,29.2,1005,-37.800629,144.965052
8815,Ambient Air Temperature,2021-05-22,10.501666666666667,1005,-37.800629,144.965052
8816,Relative Humidity,2021-05-22,62.79333333333333,1005,-37.800629,144.965052
8817,Particulate Air Pollution (2.5 µm),2021-05-22,10.120833333333334,1001,-37.800793,144.966492
8818,Particulate Air Pollution (10 µm),2021-05-22,28.8125,1001,-37.800793,144.966492
8819,Ambient Air Temperature,2021-05-22,12.859166666666667,1001,-37.800793,144.966492
8820,Relative Humidity,2021-05-22,52.32875000000001,1001,-37.800793,144.966492
8821,Relative Humidity,2021-05-23,57.30458333333333,1001,-37.800793,144.966492
8822,Relative Humidity,2021-05-23,68.36833333333333,1005,-37.800629,144.965052
8823,Particulate Air Pollution (2.5 µm),2021-05-23,11.745833333333332,1005,-37.800629,144.965052
8824,Particulate Air Pollution (10 µm),2021-05-23,35.766666666666666,1001,-37.800793,144.966492
8825,Ambient Air Temperature,2021-05-23,13.640416666666667,1001,-37.800793,144.966492
8826,Particulate Air Pollution (10 µm),2021-05-23,31.508333333333336,1005,-37.800629,144.965052
8827,Ambient Air Temperature,2021-05-23,11.48375,1005,-37.800629,144.965052
8828,Particulate Air Pollution (2.5 µm),2021-05-23,14.383333333333333,1001,-37.800793,144.966492
8829,Ambient Air Temperature,2021-05-24,13.530000000000001,1005,-37.800629,144.965052
8830,Relative Humidity,2021-05-24,64.12916666666666,1005,-37.800629,144.965052
8831,Particulate Air Pollution (10 µm),2021-05-24,26.8,1005,-37.800629,144.965052
8832,Particulate Air Pollution (2.5 µm),2021-05-24,8.341666666666667,1005,-37.800629,144.965052
8833,Particulate Air Pollution (10 µm),2021-05-24,26.320833333333336,1001,-37.800793,144.966492
8834,Ambient Air Temperature,2021-05-24,14.631666666666666,1001,-37.800793,144.966492
8835,Particulate Air Pollution (2.5 µm),2021-05-24,8.866666666666667,1001,-37.800793,144.966492
8836,Relative Humidity,2021-05-24,57.15958333333333,1001,-37.800793,144.966492
8837,Particulate Air Pollution (10 µm),2021-05-25,21.7625,1005,-37.800629,144.965052
8838,Particulate Air Pollution (2.5 µm),2021-05-25,5.129166666666666,1005,-37.800629,144.965052
8839,Relative Humidity,2021-05-25,60.507083333333334,1005,-37.800629,144.965052
8840,Ambient Air Temperature,2021-05-25,16.265,1005,-37.800629,144.965052
8841,Particulate Air Pollution (10 µm),2021-05-25,21.34166666666667,1001,-37.800793,144.966492
8842,Ambient Air Temperature,2021-05-25,16.590833333333332,1001,-37.800793,144.966492
8843,Relative Humidity,2021-05-25,56.468333333333334,1001,-37.800793,144.966492
8844,Particulate Air Pollution (2.5 µm),2021-05-25,5.675,1001,-37.800793,144.966492
8845,Relative Humidity,2021-05-26,64.02083333333333,1005,-37.800629,144.965052
8846,Particulate Air Pollution (2.5 µm),2021-05-26,5.529166666666666,1005,-37.800629,144.965052
8847,Particulate Air Pollution (10 µm),2021-05-26,28.75,1005,-37.800629,144.965052
8848,Ambient Air Temperature,2021-05-26,12.03125,1005,-37.800629,144.965052
8849,Relative Humidity,2021-05-26,58.286249999999995,1001,-37.800793,144.966492
8850,Particulate Air Pollution (2.5 µm),2021-05-26,6.645833333333333,1001,-37.800793,144.966492
8851,Ambient Air Temperature,2021-05-26,12.945,1001,-37.800793,144.966492
8852,Particulate Air Pollution (10 µm),2021-05-26,28.45,1001,-37.800793,144.966492
8853,Ambient Air Temperature,2021-05-27,11.70875,1005,-37.800629,144.965052
8854,Relative Humidity,2021-05-27,75.48333333333333,1005,-37.800629,144.965052
8855,Particulate Air Pollution (10 µm),2021-05-27,30.004166666666666,1005,-37.800629,144.965052
8856,Particulate Air Pollution (2.5 µm),2021-05-27,5.8,1005,-37.800629,144.965052
8857,Particulate Air Pollution (10 µm),2021-05-27,28.191666666666666,1001,-37.800793,144.966492
8858,Ambient Air Temperature,2021-05-27,12.624583333333334,1001,-37.800793,144.966492
8859,Particulate Air Pollution (2.5 µm),2021-05-27,6.579166666666667,1001,-37.800793,144.966492
8860,Relative Humidity,2021-05-27,68.56625,1001,-37.800793,144.966492
8861,Particulate Air Pollution (10 µm),2021-05-28,29.724999999999998,1005,-37.800629,144.965052
8862,Particulate Air Pollution (2.5 µm),2021-05-28,5.591666666666666,1005,-37.800629,144.965052
8863,Relative Humidity,2021-05-28,60.094166666666666,1005,-37.800629,144.965052
8864,Ambient Air Temperature,2021-05-28,11.547083333333333,1005,-37.800629,144.965052
8865,Particulate Air Pollution (10 µm),2021-05-28,28.775000000000002,1001,-37.800793,144.966492
8866,Ambient Air Temperature,2021-05-28,12.2525,1001,-37.800793,144.966492
8867,Particulate Air Pollution (2.5 µm),2021-05-28,6.179166666666667,1001,-37.800793,144.966492
8868,Relative Humidity,2021-05-28,55.56125,1001,-37.800793,144.966492
8869,Particulate Air Pollution (2.5 µm),2021-05-29,5.570833333333333,1005,-37.800629,144.965052
8870,Relative Humidity,2021-05-29,58.68833333333333,1005,-37.800629,144.965052
8871,Ambient Air Temperature,2021-05-29,10.819166666666668,1005,-37.800629,144.965052
8872,Particulate Air Pollution (10 µm),2021-05-29,25.441666666666666,1005,-37.800629,144.965052
8873,Ambient Air Temperature,2021-05-29,11.952083333333334,1001,-37.800793,144.966492
8874,Relative Humidity,2021-05-29,52.28125,1001,-37.800793,144.966492
8875,Particulate Air Pollution (2.5 µm),2021-05-29,6.241666666666667,1001,-37.800793,144.966492
8876,Particulate Air Pollution (10 µm),2021-05-29,25.304166666666664,1001,-37.800793,144.966492
8877,Particulate Air Pollution (10 µm),2021-05-30,47.637499999999996,1005,-37.800629,144.965052
8878,Ambient Air Temperature,2021-05-30,7.328749999999999,1005,-37.800629,144.965052
8879,Particulate Air Pollution (2.5 µm),2021-05-30,17.7625,1005,-37.800629,144.965052
8880,Relative Humidity,2021-05-30,73.39166666666667,1005,-37.800629,144.965052
8881,Particulate Air Pollution (2.5 µm),2021-05-30,17.2375,1001,-37.800793,144.966492
8882,Particulate Air Pollution (10 µm),2021-05-30,42.358333333333334,1001,-37.800793,144.966492
8883,Ambient Air Temperature,2021-05-30,9.81375,1001,-37.800793,144.966492
8884,Relative Humidity,2021-05-30,60.49125,1001,-37.800793,144.966492
8885,Particulate Air Pollution (2.5 µm),2021-05-31,11.174999999999999,1005,-37.800629,144.965052
8886,Particulate Air Pollution (10 µm),2021-05-31,33.65416666666667,1005,-37.800629,144.965052
8887,Relative Humidity,2021-05-31,66.05291666666666,1005,-37.800629,144.965052
8888,Ambient Air Temperature,2021-05-31,8.772083333333333,1005,-37.800629,144.965052
8889,Particulate Air Pollution (10 µm),2021-05-31,31.741666666666664,1001,-37.800793,144.966492
8890,Ambient Air Temperature,2021-05-31,10.604583333333332,1001,-37.800793,144.966492
8891,Relative Humidity,2021-05-31,56.16416666666667,1001,-37.800793,144.966492
8892,Particulate Air Pollution (2.5 µm),2021-05-31,11.362499999999999,1001,-37.800793,144.966492
8893,Relative Humidity,2021-06-01,56.68666666666667,1005,-37.800629,144.965052
8894,Particulate Air Pollution (10 µm),2021-06-01,22.712500000000002,1005,-37.800629,144.965052
8895,Particulate Air Pollution (2.5 µm),2021-06-01,6.208333333333333,1005,-37.800629,144.965052
8896,Ambient Air Temperature,2021-06-01,11.57125,1005,-37.800629,144.965052
8897,Ambient Air Temperature,2021-06-01,12.19625,1001,-37.800793,144.966492
8898,Relative Humidity,2021-06-01,51.91041666666666,1001,-37.800793,144.966492
8899,Particulate Air Pollution (2.5 µm),2021-06-01,7.095833333333334,1001,-37.800793,144.966492
8900,Particulate Air Pollution (10 µm),2021-06-01,24.4875,1001,-37.800793,144.966492
8901,Particulate Air Pollution (10 µm),2021-06-02,22.79565217391304,1005,-37.800629,144.965052
8902,Ambient Air Temperature,2021-06-02,13.13695652173913,1005,-37.800629,144.965052
8903,Relative Humidity,2021-06-02,61.08565217391305,1005,-37.800629,144.965052
8904,Particulate Air Pollution (2.5 µm),2021-06-02,6.0826086956521745,1005,-37.800629,144.965052
8905,Particulate Air Pollution (10 µm),2021-06-02,23.658823529411762,1001,-37.800793,144.966492
8906,Particulate Air Pollution (2.5 µm),2021-06-02,7.0058823529411764,1001,-37.800793,144.966492
8907,Ambient Air Temperature,2021-06-02,13.849411764705883,1001,-37.800793,144.966492
8908,Relative Humidity,2021-06-02,55.674705882352946,1001,-37.800793,144.966492
8909,Particulate Air Pollution (2.5 µm),2021-06-02,6.0249999999999995,1006,-37.822486,144.952065
8910,Relative Humidity,2021-06-02,56.44416666666667,1007,-37.82246,144.951835
8911,Particulate Air Pollution (10 µm),2021-06-02,23.3125,1006,-37.822486,144.952065
8912,Particulate Air Pollution (2.5 µm),2021-06-02,6.558333333333334,1007,-37.82246,144.951835
8913,Particulate Air Pollution (10 µm),2021-06-02,22.849999999999998,1007,-37.82246,144.951835
8914,Relative Humidity,2021-06-02,56.25333333333333,1006,-37.822486,144.952065
8915,Ambient Air Temperature,2021-06-02,14.555416666666666,1007,-37.82246,144.951835
8916,Ambient Air Temperature,2021-06-02,14.914583333333333,1006,-37.822486,144.952065
8917,Ambient Air Temperature,2021-05-25,16.707083333333333,1006,-37.822486,144.952065
8918,Particulate Air Pollution (10 µm),2021-05-30,31.537499999999998,1006,-37.822486,144.952065
8919,Particulate Air Pollution (2.5 µm),2021-05-27,6.125,1007,-37.82246,144.951835
8920,Particulate Air Pollution (2.5 µm),2021-05-31,7.575,1006,-37.822486,144.952065
8921,Particulate Air Pollution (10 µm),2021-05-23,24.354166666666668,1007,-37.82246,144.951835
8922,Particulate Air Pollution (10 µm),2021-05-25,22.104166666666668,1006,-37.822486,144.952065
8923,Ambient Air Temperature,2021-06-01,12.414583333333333,1006,-37.822486,144.952065
8924,Particulate Air Pollution (2.5 µm),2021-06-01,6.591666666666666,1007,-37.82246,144.951835
8925,Ambient Air Temperature,2021-05-22,12.765,1006,-37.822486,144.952065
8926,Relative Humidity,2021-05-29,59.81625,1006,-37.822486,144.952065
8927,Particulate Air Pollution (10 µm),2021-05-22,24.108333333333334,1006,-37.822486,144.952065
8928,Ambient Air Temperature,2021-05-28,11.888333333333334,1006,-37.822486,144.952065
8929,Ambient Air Temperature,2021-05-28,11.6275,1007,-37.82246,144.951835
8930,Particulate Air Pollution (10 µm),2021-05-25,21.091666666666665,1007,-37.82246,144.951835
8931,Ambient Air Temperature,2021-05-29,10.8775,1007,-37.82246,144.951835
8932,Particulate Air Pollution (10 µm),2021-05-21,31.912499999999998,1006,-37.822486,144.952065
8933,Relative Humidity,2021-05-20,65.07833333333333,1006,-37.822486,144.952065
8934,Particulate Air Pollution (2.5 µm),2021-05-28,5.795833333333333,1006,-37.822486,144.952065
8935,Relative Humidity,2021-05-20,64.64416666666666,1007,-37.82246,144.951835
8936,Particulate Air Pollution (2.5 µm),2021-05-25,5.429166666666667,1007,-37.82246,144.951835
8937,Ambient Air Temperature,2021-06-01,12.119583333333333,1007,-37.82246,144.951835
8938,Ambient Air Temperature,2021-05-31,11.34125,1006,-37.822486,144.952065
8939,Relative Humidity,2021-05-23,61.54,1006,-37.822486,144.952065
8940,Ambient Air Temperature,2021-05-23,13.770833333333334,1006,-37.822486,144.952065
8941,Relative Humidity,2021-05-22,56.632083333333334,1007,-37.82246,144.951835
8942,Particulate Air Pollution (2.5 µm),2021-05-28,6.316666666666666,1007,-37.82246,144.951835
8943,Particulate Air Pollution (2.5 µm),2021-05-26,6.016666666666667,1007,-37.82246,144.951835
8944,Relative Humidity,2021-05-29,59.791666666666664,1007,-37.82246,144.951835
8945,Particulate Air Pollution (10 µm),2021-05-22,22.9375,1007,-37.82246,144.951835
8946,Particulate Air Pollution (10 µm),2021-05-20,26.766666666666666,1007,-37.82246,144.951835
8947,Particulate Air Pollution (2.5 µm),2021-05-31,8.404166666666667,1007,-37.82246,144.951835
8948,Relative Humidity,2021-05-26,63.473749999999995,1006,-37.822486,144.952065
8949,Particulate Air Pollution (10 µm),2021-05-20,28.083333333333332,1006,-37.822486,144.952065
8950,Ambient Air Temperature,2021-05-22,12.344999999999999,1007,-37.82246,144.951835
8951,Ambient Air Temperature,2021-05-27,11.772916666666667,1007,-37.82246,144.951835
8952,Relative Humidity,2021-05-27,77.29541666666667,1007,-37.82246,144.951835
8953,Particulate Air Pollution (10 µm),2021-05-27,26.395833333333332,1006,-37.822486,144.952065
8954,Relative Humidity,2021-05-30,70.19416666666667,1006,-37.822486,144.952065
8955,Relative Humidity,2021-05-26,63.71458333333334,1007,-37.82246,144.951835
8956,Particulate Air Pollution (10 µm),2021-05-31,26.77916666666667,1006,-37.822486,144.952065
8957,Relative Humidity,2021-05-22,56.20250000000001,1006,-37.822486,144.952065
8958,Particulate Air Pollution (10 µm),2021-06-01,24.150000000000002,1006,-37.822486,144.952065
8959,Relative Humidity,2021-05-25,59.768750000000004,1006,-37.822486,144.952065
8960,Particulate Air Pollution (2.5 µm),2021-05-20,5.958333333333333,1006,-37.822486,144.952065
8961,Particulate Air Pollution (10 µm),2021-05-31,25.354166666666668,1007,-37.82246,144.951835
8962,Particulate Air Pollution (2.5 µm),2021-05-23,8.2125,1006,-37.822486,144.952065
8963,Particulate Air Pollution (2.5 µm),2021-05-25,5.241666666666666,1006,-37.822486,144.952065
8964,Relative Humidity,2021-05-24,59.247083333333336,1006,-37.822486,144.952065
8965,Ambient Air Temperature,2021-05-25,16.472083333333334,1007,-37.82246,144.951835
8966,Ambient Air Temperature,2021-05-26,12.212083333333332,1007,-37.82246,144.951835
8967,Particulate Air Pollution (10 µm),2021-05-24,22.458333333333332,1007,-37.82246,144.951835
8968,Particulate Air Pollution (10 µm),2021-05-29,24.150000000000002,1006,-37.822486,144.952065
8969,Ambient Air Temperature,2021-05-21,12.18,1007,-37.82246,144.951835
8970,Particulate Air Pollution (10 µm),2021-06-01,21.9375,1007,-37.82246,144.951835
8971,Particulate Air Pollution (10 µm),2021-05-24,23.46666666666667,1006,-37.822486,144.952065
8972,Particulate Air Pollution (10 µm),2021-05-26,25.724999999999998,1007,-37.82246,144.951835
8973,Particulate Air Pollution (10 µm),2021-05-23,26.03333333333333,1006,-37.822486,144.952065
8974,Relative Humidity,2021-05-28,61.185,1006,-37.822486,144.952065
8975,Relative Humidity,2021-05-27,76.9875,1006,-37.822486,144.952065
8976,Particulate Air Pollution (2.5 µm),2021-05-30,10.270833333333334,1006,-37.822486,144.952065
8977,Relative Humidity,2021-06-01,54.971666666666664,1007,-37.82246,144.951835
8978,Ambient Air Temperature,2021-05-21,12.652083333333332,1006,-37.822486,144.952065
8979,Particulate Air Pollution (10 µm),2021-05-27,25.258333333333336,1007,-37.82246,144.951835
8980,Particulate Air Pollution (10 µm),2021-05-26,27.212500000000002,1006,-37.822486,144.952065
8981,Ambient Air Temperature,2021-05-27,12.087916666666667,1006,-37.822486,144.952065
8982,Ambient Air Temperature,2021-05-20,13.553333333333333,1006,-37.822486,144.952065
8983,Particulate Air Pollution (2.5 µm),2021-05-21,7.908333333333334,1006,-37.822486,144.952065
8984,Particulate Air Pollution (2.5 µm),2021-05-22,7.495833333333334,1007,-37.82246,144.951835
8985,Particulate Air Pollution (2.5 µm),2021-05-23,9.016666666666667,1007,-37.82246,144.951835
8986,Ambient Air Temperature,2021-05-20,13.369166666666667,1007,-37.82246,144.951835
